"","CAS","substance","obs","obsstddev","airpollutanttype","FID_5kmbuf","BUFF_DIST","summary","mod","MPCAID","site"
"2579","1330-20-7","M/P Xylene",1.018799851,1.322838182,"airtoxics",8,5,"Minimum",0.500246170631195,"271630438","271630438"
"2580","1330-20-7","M/P Xylene",1.018799851,1.322838182,"airtoxics",8,5,"Maximum",20.4772101583457,"271630438","271630438"
"2581","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",8,5,"Mean",0.00000118460278259696,"271630438","271630438"
"2582","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",8,5,"Minimum",0.000000409284353963812,"271630438","271630438"
"2583","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",8,5,"Maximum",0.00000537334643979648,"271630438","271630438"
"2584","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",8,5,"Mean",0.000115773428810363,"271630438","271630438"
"2585","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",8,5,"Maximum",0.000228099086847067,"271630438","271630438"
"2586","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",8,5,"Minimum",0.0000635738781458173,"271630438","271630438"
"2587","50-00-0","Formaldehyde",2.074880727,0.755498445,"airtoxics",8,5,"Minimum",0.613281277183857,"271630438","271630438"
"2588","50-00-0","Formaldehyde",2.074880727,0.755498445,"airtoxics",8,5,"Maximum",2.98394553452747,"271630438","271630438"
"2589","50-00-0","Formaldehyde",2.074880727,0.755498445,"airtoxics",8,5,"Mean",1.44116970498871,"271630438","271630438"
"2590","56-23-5","Carbon Tetrachloride",0.498869444,0.077857508,"airtoxics",8,5,"Maximum",0.542629001207839,"271630438","271630438"
"2591","56-23-5","Carbon Tetrachloride",0.498869444,0.077857508,"airtoxics",8,5,"Mean",0.540187123201292,"271630438","271630438"
"2592","56-23-5","Carbon Tetrachloride",0.498869444,0.077857508,"airtoxics",8,5,"Minimum",0.540043226998718,"271630438","271630438"
"2593","67-64-1","Acetone",2.76584,1.195943211,"airtoxics",8,5,"Maximum",0.369955055945788,"271630438","271630438"
"2594","67-64-1","Acetone",2.76584,1.195943211,"airtoxics",8,5,"Mean",0.178462159492407,"271630438","271630438"
"2595","67-64-1","Acetone",2.76584,1.195943211,"airtoxics",8,5,"Minimum",0.116273752157549,"271630438","271630438"
"2596","67-66-3","Chloroform",0.229007044,0.63395492,"airtoxics",8,5,"Mean",0.0764746998191936,"271630438","271630438"
"2597","67-66-3","Chloroform",0.229007044,0.63395492,"airtoxics",8,5,"Maximum",0.170440184549209,"271630438","271630438"
"2598","67-66-3","Chloroform",0.229007044,0.63395492,"airtoxics",8,5,"Minimum",0.028748179633221,"271630438","271630438"
"2599","71-43-2","Benzene",0.847519273,0.339760239,"airtoxics",8,5,"Minimum",0.255924908135437,"271630438","271630438"
"2600","71-43-2","Benzene",0.847519273,0.339760239,"airtoxics",8,5,"Maximum",5.18925991309517,"271630438","271630438"
"2601","71-43-2","Benzene",0.847519273,0.339760239,"airtoxics",8,5,"Mean",0.561800432695828,"271630438","271630438"
"2602","71-55-6","Methyl Chloroform",NA,0.086268832,"airtoxics",8,5,"Mean",0.379252023982393,"271630438","271630438"
"2603","71-55-6","Methyl Chloroform",NA,0.086268832,"airtoxics",8,5,"Minimum",0.17950851611613,"271630438","271630438"
"2604","71-55-6","Methyl Chloroform",NA,0.086268832,"airtoxics",8,5,"Maximum",0.791889849920871,"271630438","271630438"
"2605","74-83-9","Bromomethane",NA,NA,"airtoxics",8,5,"Maximum",0.410641397810035,"271630438","271630438"
"2606","74-83-9","Bromomethane",NA,NA,"airtoxics",8,5,"Minimum",0.0665033238096362,"271630438","271630438"
"2607","74-83-9","Bromomethane",NA,NA,"airtoxics",8,5,"Mean",0.162104327796492,"271630438","271630438"
"2608","74-87-3","Chloromethane",1.021568868,0.172888313,"airtoxics",8,5,"Maximum",1.16705674756469,"271630438","271630438"
"2609","74-87-3","Chloromethane",1.021568868,0.172888313,"airtoxics",8,5,"Mean",1.09250489519579,"271630438","271630438"
"2610","74-87-3","Chloromethane",1.021568868,0.172888313,"airtoxics",8,5,"Minimum",1.09036624958723,"271630438","271630438"
"2611","7439-92-1","Lead",0.004535872,0.001364893,"airtoxics",8,5,"Minimum",0.00196912874113164,"271630438","271630438"
"2612","7439-92-1","Lead",0.004535872,0.001364893,"airtoxics",8,5,"Maximum",0.0508865299876466,"271630438","271630438"
"2613","7439-92-1","Lead",0.004535872,0.001364893,"airtoxics",8,5,"Mean",0.005891869928035,"271630438","271630438"
"2614","7439-96-5","Manganese",0.023489899,0.020643707,"airtoxics",8,5,"Maximum",0.0570810584519994,"271630438","271630438"
"2615","7439-96-5","Manganese",0.023489899,0.020643707,"airtoxics",8,5,"Minimum",0.00144412787507308,"271630438","271630438"
"2616","7439-96-5","Manganese",0.023489899,0.020643707,"airtoxics",8,5,"Mean",0.00433584625915183,"271630438","271630438"
"2617","7440-02-0","Nickel",NA,NA,"airtoxics",8,5,"Mean",0.000934630852027578,"271630438","271630438"
"2618","7440-02-0","Nickel",NA,NA,"airtoxics",8,5,"Minimum",0.000465058102206446,"271630438","271630438"
"2619","7440-02-0","Nickel",NA,NA,"airtoxics",8,5,"Maximum",0.0230443506397674,"271630438","271630438"
"2620","7440-36-0","Antimony",NA,NA,"airtoxics",8,5,"Mean",0.000298119034534877,"271630438","271630438"
"2621","7440-36-0","Antimony",NA,NA,"airtoxics",8,5,"Maximum",0.000835085912472101,"271630438","271630438"
"2622","7440-36-0","Antimony",NA,NA,"airtoxics",8,5,"Minimum",0.000237862042245901,"271630438","271630438"
"2623","7440-38-2","Arsenic",NA,NA,"airtoxics",8,5,"Minimum",0.000103131101432539,"271630438","271630438"
"2624","7440-38-2","Arsenic",NA,NA,"airtoxics",8,5,"Mean",0.000638727080831516,"271630438","271630438"
"2625","7440-38-2","Arsenic",NA,NA,"airtoxics",8,5,"Maximum",0.0812596617107309,"271630438","271630438"
"2626","7440-39-3","Barium",0.010540835,0.003834176,"airtoxics",8,5,"Minimum",0.000281931063000229,"271630438","271630438"
"2627","7440-39-3","Barium",0.010540835,0.003834176,"airtoxics",8,5,"Maximum",0.77354948840366,"271630438","271630438"
"2628","7440-39-3","Barium",0.010540835,0.003834176,"airtoxics",8,5,"Mean",0.00476789054904731,"271630438","271630438"
"2629","7440-41-7","Beryllium",NA,NA,"airtoxics",8,5,"Mean",0.0000327281285471067,"271630438","271630438"
"2630","7440-41-7","Beryllium",NA,NA,"airtoxics",8,5,"Minimum",0.00000764691620951628,"271630438","271630438"
"2631","7440-41-7","Beryllium",NA,NA,"airtoxics",8,5,"Maximum",0.00263738571019801,"271630438","271630438"
"2632","7440-43-9","Cadmium",NA,NA,"airtoxics",8,5,"Mean",0.000112765363490186,"271630438","271630438"
"2633","7440-43-9","Cadmium",NA,NA,"airtoxics",8,5,"Minimum",0.000027245222279028,"271630438","271630438"
"2634","7440-43-9","Cadmium",NA,NA,"airtoxics",8,5,"Maximum",0.00913294861278171,"271630438","271630438"
"2635","7440-47-3","Chromium",NA,NA,"airtoxics",8,5,"Maximum",0.0240076247581379,"271630438","271630438"
"2636","7440-47-3","Chromium",NA,NA,"airtoxics",8,5,"Minimum",0.000237605973590942,"271630438","271630438"
"2637","7440-47-3","Chromium",NA,NA,"airtoxics",8,5,"Mean",0.000517508754228957,"271630438","271630438"
"2638","7440-48-4","Cobalt",NA,NA,"airtoxics",8,5,"Mean",0.000485080778593979,"271630438","271630438"
"2639","7440-48-4","Cobalt",NA,NA,"airtoxics",8,5,"Minimum",0.000120004920920874,"271630438","271630438"
"2640","7440-48-4","Cobalt",NA,NA,"airtoxics",8,5,"Maximum",0.0573823076553465,"271630438","271630438"
"2641","7440-50-8","Copper",0.045352072,0.029412536,"airtoxics",8,5,"Maximum",0.0130404449888178,"271630438","271630438"
"2642","7440-50-8","Copper",0.045352072,0.029412536,"airtoxics",8,5,"Minimum",0.000216681499286858,"271630438","271630438"
"2643","7440-50-8","Copper",0.045352072,0.029412536,"airtoxics",8,5,"Mean",0.000429041696789096,"271630438","271630438"
"2644","7440-66-6","Zinc",0.017361535,0.009105869,"airtoxics",8,5,"Mean",0.0248516060259916,"271630438","271630438"
"2645","7440-66-6","Zinc",0.017361535,0.009105869,"airtoxics",8,5,"Minimum",0.00261699728526025,"271630438","271630438"
"2646","7440-66-6","Zinc",0.017361535,0.009105869,"airtoxics",8,5,"Maximum",3.86413011778731,"271630438","271630438"
"2647","75-00-3","Chloroethane",NA,NA,"airtoxics",8,5,"Minimum",0.000199602734709161,"271630438","271630438"
"2648","75-00-3","Chloroethane",NA,NA,"airtoxics",8,5,"Maximum",0.00161220427771307,"271630438","271630438"
"2649","75-00-3","Chloroethane",NA,NA,"airtoxics",8,5,"Mean",0.000448348038145477,"271630438","271630438"
"2650","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",8,5,"Maximum",0.0032256269515443,"271630438","271630438"
"2651","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",8,5,"Mean",0.000834762799799573,"271630438","271630438"
"2652","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",8,5,"Minimum",0.000324749925583678,"271630438","271630438"
"2653","75-07-0","Acetaldehyde",1.561935,0.619678778,"airtoxics",8,5,"Maximum",1.86947986560871,"271630438","271630438"
"2654","75-07-0","Acetaldehyde",1.561935,0.619678778,"airtoxics",8,5,"Minimum",0.363265817262009,"271630438","271630438"
"2655","75-07-0","Acetaldehyde",1.561935,0.619678778,"airtoxics",8,5,"Mean",1.50453246171553,"271630438","271630438"
"2656","75-09-2","Dichloromethane",0.318022364,0.147337275,"airtoxics",8,5,"Minimum",0.0210914233318746,"271630438","271630438"
"2657","75-09-2","Dichloromethane",0.318022364,0.147337275,"airtoxics",8,5,"Maximum",0.0806786288535051,"271630438","271630438"
"2658","75-09-2","Dichloromethane",0.318022364,0.147337275,"airtoxics",8,5,"Mean",0.042530022143169,"271630438","271630438"
"2659","75-15-0","Carbon Disulfide",0.048129357,0.029517478,"airtoxics",8,5,"Minimum",0.00556734481911653,"271630438","271630438"
"2660","75-15-0","Carbon Disulfide",0.048129357,0.029517478,"airtoxics",8,5,"Maximum",0.012050934681944,"271630438","271630438"
"2661","75-15-0","Carbon Disulfide",0.048129357,0.029517478,"airtoxics",8,5,"Mean",0.0059810681570403,"271630438","271630438"
"2662","75-25-2","Bromoform",NA,NA,"airtoxics",8,5,"Maximum",0.0100024079860764,"271630438","271630438"
"2663","75-25-2","Bromoform",NA,NA,"airtoxics",8,5,"Mean",0.01000130500758,"271630438","271630438"
"2664","75-25-2","Bromoform",NA,NA,"airtoxics",8,5,"Minimum",0.0100006388403706,"271630438","271630438"
"2665","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",8,5,"Minimum",0.000133041751041674,"271630438","271630438"
"2666","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",8,5,"Maximum",0.00149546797028322,"271630438","271630438"
"2667","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",8,5,"Mean",0.000368469530516985,"271630438","271630438"
"2668","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",8,5,"Maximum",0.00176894373354564,"271630438","271630438"
"2669","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",8,5,"Minimum",0.000156602591564664,"271630438","271630438"
"2670","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",8,5,"Mean",0.00043538016917703,"271630438","271630438"
"2671","7782-49-2","Selenium",NA,NA,"airtoxics",8,5,"Maximum",0.000382989811024443,"271630438","271630438"
"2672","7782-49-2","Selenium",NA,NA,"airtoxics",8,5,"Minimum",0.000276956313808782,"271630438","271630438"
"2673","7782-49-2","Selenium",NA,NA,"airtoxics",8,5,"Mean",0.000320905688190668,"271630438","271630438"
"2674","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",8,5,"Mean",0.00033044777273751,"271630438","271630438"
"2675","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",8,5,"Maximum",0.000660814724015912,"271630438","271630438"
"2676","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",8,5,"Minimum",0.0000378270997316577,"271630438","271630438"
"2677","78-93-3","Methyl Ethyl Ketone",0.716609811,0.480053148,"airtoxics",8,5,"Minimum",0.0985397647015716,"271630438","271630438"
"2678","78-93-3","Methyl Ethyl Ketone",0.716609811,0.480053148,"airtoxics",8,5,"Mean",0.210125649185258,"271630438","271630438"
"2679","78-93-3","Methyl Ethyl Ketone",0.716609811,0.480053148,"airtoxics",8,5,"Maximum",0.463991412655476,"271630438","271630438"
"2680","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",8,5,"Minimum",0.000387949355140138,"271630438","271630438"
"2681","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",8,5,"Mean",0.000388581036470491,"271630438","271630438"
"2682","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",8,5,"Maximum",0.000393298692304256,"271630438","271630438"
"2683","79-01-6","Trichloroethylene",NA,0.011188154,"airtoxics",8,5,"Mean",0.0530999527896131,"271630438","271630438"
"2684","79-01-6","Trichloroethylene",NA,0.011188154,"airtoxics",8,5,"Minimum",0.0325546693318106,"271630438","271630438"
"2685","79-01-6","Trichloroethylene",NA,0.011188154,"airtoxics",8,5,"Maximum",0.112532675911769,"271630438","271630438"
"2686","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",8,5,"Minimum",0.00100325012853411,"271630438","271630438"
"2687","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",8,5,"Maximum",0.002512324278691,"271630438","271630438"
"2688","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",8,5,"Mean",0.00126564004171019,"271630438","271630438"
"2689","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",8,5,"Mean",0.0000897797131916352,"271630438","271630438"
"2690","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",8,5,"Maximum",0.000581334362655062,"271630438","271630438"
"2691","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",8,5,"Minimum",0.0000329852882594711,"271630438","271630438"
"2692","95-63-6","1,2,4-Trimethylbenzene",0.321395818,0.158329557,"airtoxics",8,5,"Mean",0.0984053807064553,"271630438","271630438"
"2693","95-63-6","1,2,4-Trimethylbenzene",0.321395818,0.158329557,"airtoxics",8,5,"Maximum",2.8467400133655,"271630438","271630438"
"2694","95-63-6","1,2,4-Trimethylbenzene",0.321395818,0.158329557,"airtoxics",8,5,"Minimum",0.00723880254823631,"271630438","271630438"
"2695","100-41-4","Ethylbenzene",NA,0.226147624,"airtoxics",13,5,"Maximum",4.82295540071955,"271630446","271630446"
"2696","100-41-4","Ethylbenzene",NA,0.226147624,"airtoxics",13,5,"Minimum",0.119201270149325,"271630446","271630446"
"2697","100-41-4","Ethylbenzene",NA,0.226147624,"airtoxics",13,5,"Mean",0.285811420187456,"271630446","271630446"
"2698","100-42-5","Styrene",NA,0.641565054,"airtoxics",13,5,"Minimum",0.0238227772462654,"271630446","271630446"
"2699","100-42-5","Styrene",NA,0.641565054,"airtoxics",13,5,"Maximum",0.673952145203559,"271630446","271630446"
"2700","100-42-5","Styrene",NA,0.641565054,"airtoxics",13,5,"Mean",0.0577227414423714,"271630446","271630446"
"2701","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",13,5,"Mean",0.000163167241861238,"271630446","271630446"
"2702","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",13,5,"Minimum",0.000150306431345115,"271630446","271630446"
"2703","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",13,5,"Maximum",0.000183417199180858,"271630446","271630446"
"2704","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",13,5,"Minimum",0.000623082392849028,"271630446","271630446"
"2705","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",13,5,"Mean",0.000623082392849028,"271630446","271630446"
"2706","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",13,5,"Maximum",0.000623082392849028,"271630446","271630446"
"2707","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",13,5,"Minimum",0.00022863154624167,"271630446","271630446"
"2708","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",13,5,"Mean",0.000312890290208173,"271630446","271630446"
"2709","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",13,5,"Maximum",0.00046020640108272,"271630446","271630446"
"2710","106-99-0","1,3-Butadiene",0.071545651,0.044970248,"airtoxics",13,5,"Minimum",0.0292111918443701,"271630446","271630446"
"2711","106-99-0","1,3-Butadiene",0.071545651,0.044970248,"airtoxics",13,5,"Maximum",0.291751229383587,"271630446","271630446"
"2712","106-99-0","1,3-Butadiene",0.071545651,0.044970248,"airtoxics",13,5,"Mean",0.0649162876911764,"271630446","271630446"
"2713","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",13,5,"Minimum",0.00393959817524159,"271630446","271630446"
"2714","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",13,5,"Maximum",0.0136926752010748,"271630446","271630446"
"2715","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",13,5,"Mean",0.00595559804728898,"271630446","271630446"
"2716","108-05-4","Vinyl Acetate",0.767888932,0.650208535,"airtoxics",13,5,"Maximum",0.0138064108179966,"271630446","271630446"
"2717","108-05-4","Vinyl Acetate",0.767888932,0.650208535,"airtoxics",13,5,"Minimum",0.00276564566102464,"271630446","271630446"
"2718","108-05-4","Vinyl Acetate",0.767888932,0.650208535,"airtoxics",13,5,"Mean",0.00489215640791872,"271630446","271630446"
"2719","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",13,5,"Minimum",0.000305628050199947,"271630446","271630446"
"2720","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",13,5,"Mean",0.00622595961885805,"271630446","271630446"
"2721","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",13,5,"Maximum",0.175719850682471,"271630446","271630446"
"2722","108-88-3","Toluene",0.505644249,0.38378103,"airtoxics",13,5,"Maximum",38.2735361439567,"271630446","271630446"
"2723","108-88-3","Toluene",0.505644249,0.38378103,"airtoxics",13,5,"Mean",3.90286889045915,"271630446","271630446"
"2724","108-88-3","Toluene",0.505644249,0.38378103,"airtoxics",13,5,"Minimum",1.83987901322075,"271630446","271630446"
"2725","108-90-7","Chlorobenzene",NA,NA,"airtoxics",13,5,"Minimum",0.015350733898988,"271630446","271630446"
"2726","108-90-7","Chlorobenzene",NA,NA,"airtoxics",13,5,"Mean",0.0460882645400321,"271630446","271630446"
"2727","108-90-7","Chlorobenzene",NA,NA,"airtoxics",13,5,"Maximum",0.12626233691013,"271630446","271630446"
"2728","110-54-3","N-Hexane",0.390529736,0.572249096,"airtoxics",13,5,"Mean",1.18488111761716,"271630446","271630446"
"2729","110-54-3","N-Hexane",0.390529736,0.572249096,"airtoxics",13,5,"Minimum",0.506600961622165,"271630446","271630446"
"2730","110-54-3","N-Hexane",0.390529736,0.572249096,"airtoxics",13,5,"Maximum",13.1621244613531,"271630446","271630446"
"2731","110-82-7","Cyclohexane",0.103368297,0.069669653,"airtoxics",13,5,"Minimum",0.0064453013293427,"271630446","271630446"
"2732","110-82-7","Cyclohexane",0.103368297,0.069669653,"airtoxics",13,5,"Mean",0.0652119286961055,"271630446","271630446"
"2733","110-82-7","Cyclohexane",0.103368297,0.069669653,"airtoxics",13,5,"Maximum",1.73668276253104,"271630446","271630446"
"2734","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",13,5,"Maximum",0.000638974239500101,"271630446","271630446"
"2735","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",13,5,"Minimum",0.000107206317206732,"271630446","271630446"
"2736","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",13,5,"Mean",0.000153936294916011,"271630446","271630446"
"2737","127-18-4","Tetrachloroethylene",NA,0.444280063,"airtoxics",13,5,"Maximum",0.189562150370464,"271630446","271630446"
"2738","127-18-4","Tetrachloroethylene",NA,0.444280063,"airtoxics",13,5,"Mean",0.0293232321895716,"271630446","271630446"
"2739","127-18-4","Tetrachloroethylene",NA,0.444280063,"airtoxics",13,5,"Minimum",0.0117031100076235,"271630446","271630446"
"2740","1330-20-7","M/P Xylene",NA,0.201422059,"airtoxics",13,5,"Maximum",20.4772101583457,"271630446","271630446"
"2741","1330-20-7","M/P Xylene",NA,0.201422059,"airtoxics",13,5,"Minimum",0.500246170631195,"271630446","271630446"
